candidate_id,english,us_auth,license_three_years,dot_cert,clean_criminal_record,weight_acceptance,truck_xp,pkg_delv_xp,marijuana,start_timeframe,weekly_avalibility,clean_driving_record,resume_url,created_at,previous_xp_description,truck_xp_desc
473,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/16/2025 20:38:34,,
474,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/16/2025 20:41:23,1 stop unpacking or packing up to 4500 poundsor more,International truck
476,True,True,False,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",False,,1/16/2025 20:46:42,,
477,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Friday, Saturday, Thursday",True,,1/16/2025 21:10:33,It was DoorDash and I would deliver multiple orders at a time not just one,
478,True,True,False,False,True,True,True,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/16/2025 21:44:42,Food and Packaging,I’m driving moving vans plenty of time big vehicles are of no issue for me to operate
479,False,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Sunday, Tuesday, Wednesday, Thursday, Friday",True,,1/16/2025 21:58:26,uber\lift,5 ton
480,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/16/2025 22:08:11,190,Trained on step van but drove Ford transit van for amazon
481,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Wednesday, Thursday, Sunday, Tuesday",True,,1/16/2025 22:09:16,"About 160 stops
And deliver between 200 to 300 packages per day",
482,True,True,True,False,True,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/16/2025 22:24:11,,
483,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/16/2025 22:30:29,"I delivered packages for Amazon, Flex.  Packages were up to 70lbs.  I loaded a sprinter van up to 100-130 packages.  This experience was temporary for a few months helping out the daytime crew.  My primary job was driving a 46' box truck delivering palletized Amezon packages to post offices overnight shift.","Sprinter Van
46' box truck"
484,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Thursday, Friday",True,,1/17/2025 0:06:31,"Amazon 100-200 stops
Box truck- pallets","Extended sprinter vans
26ft box truck"
485,True,True,True,False,True,True,False,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Saturday, Friday, Sunday",True,,1/17/2025 0:22:43,Plenty,
486,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Sunday, Monday",True,,1/17/2025 0:29:25,,
487,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/17/2025 1:13:40,I delivered packages for Amazon for about five years.,"Box track
track 18 feet"
488,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/17/2025 1:40:01,,Box truck f-450 crew truck
489,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 1:53:44,130-180,Cargo vans
491,True,True,True,False,True,True,False,True,Yes - I recreationally consume marijuana,As soon as possible,"Wednesday, Monday, Tuesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 3:57:02,Yes I was an Amazon Delivery Driver and I would do around 150 stops minimum per day the packages weighed around 2-10 pounds for regular packages but oversized were around 25 and up.,
492,True,True,False,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Thursday, Monday, Wednesday, Friday, Saturday, Sunday",True,,1/17/2025 4:27:47,"I’ve worked as a DoorDash driver and uber eats driver which have same delivery package, I was doing around 25 stop a day",
493,True,True,False,False,False,True,False,True,Yes - I recreationally consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",False,,1/17/2025 4:38:18,FedEx ground warehouse work,
496,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/17/2025 6:02:12,UPS,UPS
497,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Saturday, Sunday",True,,1/17/2025 6:18:17,,
498,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/17/2025 6:35:02,Amazon Delivery,Step Van. Cargo.  Box trucks.
499,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/17/2025 6:49:41,Each day is differen between 67-90 a day. Driving the box truçk,I load the vehicle and make sure it's ready to drive
500,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Thursday, Saturday, Friday",True,,1/17/2025 6:52:27,The cargo was 59 packages. Sometimes 70. I had to make the same amount of stops.,
501,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/17/2025 7:57:43,,I was working with the A charity Called Radha Swami Beas I was a delivery boy there for 1 year
502,False,True,False,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/17/2025 8:15:35,I Delivery to Walmart and I make 8 to 10 stops every day.,
503,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday",True,,1/17/2025 8:57:23,200,I have experience with Amazon prime van
504,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/17/2025 11:54:28,,Military vehicles
505,True,True,True,False,False,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Wednesday, Tuesday, Thursday, Friday",True,,1/17/2025 12:15:56,Stops could be 140-170.  Packages vary 240-270 most I’ve had is 300,At Amazon they have the cargo vans. Have driven the u haul box trucks.
506,True,True,True,False,False,True,True,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",False,,1/17/2025 12:33:24,,Box truck
507,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 15:27:02,Worked for Amazon Flex on my own time to earn more money.,I drove many construction vehicles including box trucks and trucks with trailers.
508,True,True,False,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,Wednesday,True,,1/17/2025 15:31:41,50,
509,True,True,True,False,False,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 16:53:15,,trained by amazon in driving there trucks/vans
512,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Monday, Sunday, Saturday",True,,1/17/2025 18:57:38,About 4 orders and stops a day delivery hair and wigs for urbanluvrose boutique,Working with my dad when I was younger he had this truck
513,True,True,False,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",False,,1/17/2025 19:04:13,I move ppl for a living so the cargo would b everything Ina house,Hauling trash I've had too use these type of truck
514,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 19:11:09,UPS Support Driver delivering packages from 1-75 pounds. The number of stops varied based on the route I was assigned more Rual routes would have about 70 stops and more urban routes would have closer to 100 stops. I also have experience as a restaurant manager that would coordinate deliveries across 50 zip codes.,
515,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 19:13:06,,A hostler truck moving 54 foot trailers within a yard
516,False,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 19:16:46,,
517,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 19:22:12,30,Previously secured a Class B California license
518,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Tuesday, Thursday, Friday, Saturday",True,,1/17/2025 20:50:12,,
520,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 21:15:38,I delivered packages for Uber. I had 12 stops. Some of the cargo was restaurant supplies and others were clothing.,
521,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 21:23:42,Local driver up to 5-6,
522,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 21:24:20,,box truck and splinter van
523,True,True,True,False,True,True,False,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 21:28:32,2-3 stops small warehouse business,
524,False,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/17/2025 21:56:16,"I am currently working with FedEx, but there is very little work in Roseville, so I am looking for the same work elsewhere.",
526,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 22:15:19,50-75 stops pre day,tow trucks
527,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Thursday, Friday, Wednesday",True,,1/17/2025 22:21:36,Anywhere from 160-195 deliveries a day. 300-400 packages. Ranging from envelopes to heavy leather boxes.,Larger vans and personal experience with U-Haul box trucks.
528,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Tuesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 22:39:16,"Food delivery for uber eats, varies",
529,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Sunday",True,,1/17/2025 23:00:34,I was a merchandiser for coke then more recently I became a delivery driver for Amazon and my routes were around 230 packages each day. I have been able to finish early most days but they aren’t giving me enough hours.,I drove the box truck a few times before but mostly the step vans.
530,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Saturday, Friday, Sunday",True,,1/17/2025 23:01:49,,I have driven semi trucks at my dad’s job.
531,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/17/2025 23:04:20,Home depot deliveries approximately 20-30 stops daily.,stepvan
532,True,True,False,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/17/2025 23:23:25,,
533,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Saturday, Friday",True,,1/17/2025 23:52:06,I delivered for Instacart,I owned a box truck
534,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/18/2025 0:03:31,,
535,True,True,True,False,True,True,True,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/18/2025 0:37:02,,Vans trucks trailer home
536,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/18/2025 1:06:27,"freight delivery and bulk delivery of ads,20","class c box truck, breadvan, regular van"
537,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/18/2025 1:19:58,"I had up to 200 stops a day. Cargo up to 50 lbs, miscellaneous items",
538,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/18/2025 1:20:22,,Driving uhaul box truck
